ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0006397,mRNA processing,75/748,188/1817,0.39893617,0.969073558,-0.374514133,0.673581089,0.99998413,0.958121263,Q15393/Q08211/Q92841/Q96PU8/Q15233/O75525/P52272/Q00839/Q16629/P30041/O75400/Q9UQ35/Q9Y383/Q01130/P11142/Q8WXA9/P22626/O43390/Q1KMD3/P31943/P61978/P31483/O15116/Q12874/Q9BUJ2/O14776/Q92900/Q07955/Q9Y606/Q86V81/Q92945/Q15029/P98175/P11940/P26368/P23246/O95758/Q9BXP5/O43395/Q9UKV3/P62318/Q99590/O43809/O75533/Q96PK6/Q13838/Q9HCG8/Q8N7H5/Q8WWY3/P17844/P84103/P26599/P38159/O43148/P52597/Q9NVM4/Q9Y3F4/O75643/Q13247/Q9Y5S9/P51003/O95218/O75934/Q96NC0/Q7L014/Q12906/Q9UK59/Q8NAV1/Q13123/O94906/P98179/O95232/Q96I25/Q6P2Q9/Q7KZ85,75
BP,GO:0006352,DNA-templated transcription initiation,12/748,31/1817,0.387096774,0.940313955,-0.280306253,0.675451395,0.99998413,0.958121263,Q86VP6/Q00059/O00268/Q15369/Q96PK6/O75367/Q9NX70/P05412/O75844/Q9NYF8/Q9BTT4/Q14676,12
BP,GO:0007623,circadian rhythm,12/748,31/1817,0.387096774,0.940313955,-0.280306253,0.675451395,0.99998413,0.958121263,Q15233/Q00839/P09874/Q14103/Q9Y5V3/P23246/P36873/Q06210/P51114/O15294/Q16531/P11388,12
BP,GO:0030705,cytoskeleton-dependent intracellular transport,12/748,31/1817,0.387096774,0.940313955,-0.280306253,0.675451395,0.99998413,0.958121263,Q15154/Q00839/P11142/Q14204/Q8IXI1/P00441/P07437/Q6QNY1/P36405/P09936/O14617/O43707,12
BP,GO:0032543,mitochondrial translation,12/748,31/1817,0.387096774,0.940313955,-0.280306253,0.675451395,0.99998413,0.958121263,P41250/Q96DV4/Q9HD33/P34897/Q9NP92/Q5T653/Q9BZE1/Q92552/Q9NSE4/P82673/P12081/Q92665,12
BP,GO:0006955,immune response,62/748,156/1817,0.397435897,0.965429179,-0.37766527,0.677026924,0.99998413,0.958121263,Q08211/O00410/P98170/Q9Y5K6/P08670/Q15233/P10809/P46379/P12956/Q06830/P09874/P06396/P43243/Q13158/P04406/Q9BTV4/P11142/P13010/P34897/P14174/O75369/P61086/Q13283/Q99497/Q9H4A3/Q13263/P52735/P07814/O95373/Q9ULF5/P23246/Q15366/Q15149/Q9UJU6/Q8IWZ3/P00492/Q04206/Q96PK6/O00571/P07437/Q9BY67/P25786/Q96EY1/Q9UKG1/Q96EP0/Q14166/P62258/Q16222/Q9NX58/Q6Y7W6/P07900/Q8ND56/Q13740/P39019/Q9NR30/P68371/O75531/Q96F44/Q15046/O15294/Q7KZ85/P02786,62
BP,GO:0005977,glycogen metabolic process,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,P35573/P06213/Q15185/Q96G03/P36873,5
BP,GO:0007254,JNK cascade,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,P98170/Q13098/P31689/Q99873/P09211,5
BP,GO:0030301,cholesterol transport,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q9UN37/P22059/Q9BZF3/O95292/Q8NCW5,5
BP,GO:0030595,leukocyte chemotaxis,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,P14174/Q9H4A3/Q15149/P62937/P39019,5
BP,GO:0032781,positive regulation of ATP-dependent activity,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q08211/Q00839/P07737/Q8IXB1/P25685,5
BP,GO:0044042,glucan metabolic process,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,P35573/P06213/Q15185/Q96G03/P36873,5
BP,GO:0048839,inner ear development,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,O14745/Q92688/P00441/Q9Y6M7/P20248,5
BP,GO:0051147,regulation of muscle cell differentiation,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,P04179/P11413/P26599/P11047/Q7KZ85,5
BP,GO:0051294,establishment of spindle orientation,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q15691/Q8WVK7/P27816/Q9P287/Q96SN8,5
BP,GO:0055007,cardiac muscle cell differentiation,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q00839/Q15149/P11413/Q96HC4/O75844,5
BP,GO:0060348,bone development,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,P50454/P35520/Q15904/P13797/O75844,5
BP,GO:0071706,tumor necrosis factor superfamily cytokine production,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q08211/Q13158/P14174/P51114/P09211,5
BP,GO:0071887,leukocyte apoptotic process,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q13158/P14174/P42771/Q9ULF5/Q96EY1,5
BP,GO:0090101,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q9UK53/P11021/Q9Y2U8/Q9Y3F4/O15294,5
BP,GO:1901222,regulation of non-canonical NF-kappaB signal transduction,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q06830/P55072/Q04206/O00571/O43707,5
BP,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,5/748,13/1817,0.384615385,0.934286302,-0.198851644,0.679277709,0.99998413,0.958121263,Q08211/Q13158/P14174/P51114/P09211,5
BP,GO:0009792,embryo development ending in birth or egg hatching,33/748,84/1817,0.392857143,0.954306723,-0.358601861,0.679788314,0.99998413,0.958121263,P43686/Q9NR09/Q9BRX2/O43175/P43243/P07737/P61201/P23786/Q7Z6E9/P20042/Q13263/Q6PD62/Q13895/P35579/P11586/P49321/Q15293/Q96AY3/A5YKK6/Q06546/Q12830/Q4VCS5/Q16643/Q99873/Q13428/P29966/Q9Y3I0/P36873/Q6W2J9/P20290/P14635/Q7KZ85/P62081,33
BP,GO:0002449,lymphocyte mediated immunity,10/748,26/1817,0.384615385,0.934286302,-0.282237462,0.681786857,0.99998413,0.958121263,P10809/Q06830/Q13158/P11142/P00492/P07437/Q9BY67/P68371/Q7KZ85/P02786,10
BP,GO:0010970,transport along microtubule,10/748,26/1817,0.384615385,0.934286302,-0.282237462,0.681786857,0.99998413,0.958121263,Q15154/Q00839/P11142/Q14204/Q8IXI1/P00441/Q6QNY1/P36405/P09936/O14617,10
BP,GO:0044409,symbiont entry into host,10/748,26/1817,0.384615385,0.934286302,-0.282237462,0.681786857,0.99998413,0.958121263,Q9UPT5/P06396/P07237/Q15758/P08195/P42566/P06213/Q12906/Q96F44/P02786,10
BP,GO:2000116,regulation of cysteine-type endopeptidase activity,10/748,26/1817,0.384615385,0.934286302,-0.282237462,0.681786857,0.99998413,0.958121263,P98170/P10809/P06396/Q13158/Q92688/P55072/P42771/O00571/P63244/Q96EY1,10
BP,GO:0110053,regulation of actin filament organization,17/748,44/1817,0.386363636,0.938533058,-0.345170322,0.688985395,0.99998413,0.958121263,Q13813/P21333/Q01082/P13489/Q13045/O15144/Q9UEY8/P06396/P07737/Q9Y613/Q9UI08/Q4VCS5/P60983/P47755/Q9BR76/Q14247/O75083,17
BP,GO:0008361,regulation of cell size,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,O14745/Q9H4A3/P52735/Q96B36/Q4VCS5/Q9P2J5/P07900/Q14247,8
BP,GO:0018105,peptidyl-serine phosphorylation,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,Q99497/Q9H4A3/Q9C0C2/P36507/P63244/Q9HAW4/Q04637/P02786,8
BP,GO:0018209,peptidyl-serine modification,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,Q99497/Q9H4A3/Q9C0C2/P36507/P63244/Q9HAW4/Q04637/P02786,8
BP,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,P04040/O14745/Q99497/P52735/P63244/Q86UE4/P06213/P30153,8
BP,GO:0071322,cellular response to carbohydrate stimulus,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,P22059/Q9NPA8/O43524/Q15043/P30626/Q15853/P63244/O15294,8
BP,GO:0071326,cellular response to monosaccharide stimulus,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,P22059/Q9NPA8/O43524/Q15043/P30626/Q15853/P63244/O15294,8
BP,GO:0071331,cellular response to hexose stimulus,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,P22059/Q9NPA8/O43524/Q15043/P30626/Q15853/P63244/O15294,8
BP,GO:0071333,cellular response to glucose stimulus,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,P22059/Q9NPA8/O43524/Q15043/P30626/Q15853/P63244/O15294,8
BP,GO:1901989,positive regulation of cell cycle phase transition,8/748,21/1817,0.380952381,0.925388337,-0.287596151,0.691189952,0.99998413,0.958121263,Q13620/P23921/O00571/Q8N7H5/P06748/Q04637/Q9Y6D9/P14635,8
BP,GO:0001666,response to hypoxia,15/748,39/1817,0.384615385,0.934286302,-0.346930276,0.692758931,0.99998413,0.958121263,Q00059/P35520/P06733/P14625/P07237/P04040/O94966/O43524/P04179/P55786/P00558/P20248/Q9Y4L1/P36776/P02786,15
BP,GO:0007178,cell surface receptor protein serine/threonine kinase signaling pathway,15/748,39/1817,0.384615385,0.934286302,-0.346930276,0.692758931,0.99998413,0.958121263,P98170/Q9UK53/Q01082/P08238/Q9BRX2/P09874/P11021/P17844/Q9H7S9/Q9Y2U8/P05412/Q9UKG1/Q99873/Q9Y3F4/O15294,15
BP,GO:0009617,response to bacterium,15/748,39/1817,0.384615385,0.934286302,-0.346930276,0.692758931,0.99998413,0.958121263,P98170/P08670/P14174/Q92900/P04179/Q6PD62/Q04206/Q8N7H5/Q86UE4/Q96EP0/P32119/P09211/P55084/P39019/Q6P2Q9,15
BP,GO:0036293,response to decreased oxygen levels,15/748,39/1817,0.384615385,0.934286302,-0.346930276,0.692758931,0.99998413,0.958121263,Q00059/P35520/P06733/P14625/P07237/P04040/O94966/O43524/P04179/P55786/P00558/P20248/Q9Y4L1/P36776/P02786,15
BP,GO:0050000,chromosome localization,15/748,39/1817,0.384615385,0.934286302,-0.346930276,0.692758931,0.99998413,0.958121263,Q9UN37/Q03188/Q00839/O95229/O43684/Q15691/Q8WVK7/Q14204/Q02224/Q96BK5/Q14974/Q9Y266/Q96JM3/Q9Y6D9/P14635,15
BP,GO:0043434,response to peptide hormone,22/748,57/1817,0.385964912,0.937564499,-0.400527703,0.702421059,0.99998413,0.958121263,Q9Y5K6/O14654/P09874/P14618/P56537/P09960/P04040/P46060/O15164/Q16836/P07814/Q15043/Q04206/Q9UKG1/P06213/Q13247/P20248/Q9Y266/P00918/P40939/P36776/O15294,22
BP,GO:0007517,muscle organ development,11/748,29/1817,0.379310345,0.921399594,-0.356828799,0.704763879,0.99998413,0.958121263,P50402/Q92841/P61201/P11142/O94966/O75369/Q15149/P30626/P17844/P51114/P18847,11
BP,GO:0008064,regulation of actin polymerization or depolymerization,11/748,29/1817,0.379310345,0.921399594,-0.356828799,0.704763879,0.99998413,0.958121263,Q13813/Q01082/Q13045/O15144/Q9UEY8/P06396/P07737/Q9UI08/P47755/Q14247/O75083,11
BP,GO:0009743,response to carbohydrate,11/748,29/1817,0.379310345,0.921399594,-0.356828799,0.704763879,0.99998413,0.958121263,P17858/P22059/Q9NPA8/P04040/O43524/P04179/Q15043/P30626/Q15853/P63244/O15294,11
BP,GO:0030832,regulation of actin filament length,11/748,29/1817,0.379310345,0.921399594,-0.356828799,0.704763879,0.99998413,0.958121263,Q13813/Q01082/Q13045/O15144/Q9UEY8/P06396/P07737/Q9UI08/P47755/Q14247/O75083,11
BP,GO:1902369,negative regulation of RNA catabolic process,11/748,29/1817,0.379310345,0.921399594,-0.356828799,0.704763879,0.99998413,0.958121263,Q08211/Q96PU8/Q00839/P35637/Q9NZI8/Q14103/O75534/P98175/P11940/P51114/Q6PKG0,11
BP,GO:0002706,regulation of lymphocyte mediated immunity,6/748,16/1817,0.375,0.910929144,-0.29926686,0.705913476,0.99998413,0.958121263,P10809/Q13158/P11142/Q9BY67/Q7KZ85/P02786,6
BP,GO:0010569,regulation of double-strand break repair via homologous recombination,6/748,16/1817,0.375,0.910929144,-0.29926686,0.705913476,0.99998413,0.958121263,P35637/P09874/Q9HAF1/Q99873/Q9Y230/Q9Y265,6
BP,GO:0016311,dephosphorylation,6/748,16/1817,0.375,0.910929144,-0.29926686,0.705913476,0.99998413,0.958121263,P30154/P53041/Q8TF05/P46940/P36873/P30153,6
BP,GO:0032435,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,6/748,16/1817,0.375,0.910929144,-0.29926686,0.705913476,0.99998413,0.958121263,P46379/P08238/Q99497/Q9BTA9/P62913/O15294,6
BP,GO:0048660,regulation of smooth muscle cell proliferation,6/748,16/1817,0.375,0.910929144,-0.29926686,0.705913476,0.99998413,0.958121263,P12956/P13010/P98175/P04179/P05412/Q9UN36,6
BP,GO:0106027,neuron projection organization,6/748,16/1817,0.375,0.910929144,-0.29926686,0.705913476,0.99998413,0.958121263,Q14444/Q7Z570/Q96HC4/Q16643/P06213/Q14247,6
BP,GO:1901992,positive regulation of mitotic cell cycle phase transition,6/748,16/1817,0.375,0.910929144,-0.29926686,0.705913476,0.99998413,0.958121263,Q13620/P23921/O00571/Q04637/Q9Y6D9/P14635,6
BP,GO:0006355,regulation of DNA-templated transcription,138/748,345/1817,0.4,0.971657754,-0.48911364,0.708292248,0.99998413,0.958121263,Q15393/Q08211/Q7Z5L9/Q86VP6/Q9UK53/Q92841/Q96PU8/P17980/Q15233/P21333/P12956/Q00839/Q00059/Q6NT76/P35637/P06733/P09874/P60842/Q15365/Q6UUV7/Q01130/Q13158/P14618/P07737/P61201/P12270/P11142/Q9NPA8/P22626/P13010/P61978/P35659/O00268/Q9NS18/Q14103/P11021/Q96T58/Q01844/O43524/Q9Y613/O15164/O14776/Q99497/P42771/Q9Y5V3/Q96AE4/Q9H4A3/Q92945/Q13263/P98175/P27635/Q15369/P04179/Q6PD62/Q9HAF1/P60900/Q9BTA9/P23246/Q15366/Q9H583/Q9BXP5/P30626/Q14789/Q04206/A5YKK6/P36507/O75533/Q96PK6/Q06546/Q15853/Q9UHR5/Q12830/Q8IWI9/O00571/Q8N7H5/Q4VCS5/Q86UE4/P78347/O75367/Q9NX70/P17844/Q56P03/Q9H7S9/Q32MZ4/Q9Y608/Q96EY1/P05412/Q15061/Q96EP0/P62937/P38159/Q99873/Q6QNY1/Q13185/Q9NVM4/Q9Y3F4/P06213/P29692/O75844/Q96F45/P20248/Q96SN8/Q9NYF8/P47897/Q9NX58/P25685/O75164/Q15418/P62195/P12004/O75496/Q9UQ80/P06748/P25208/Q9H446/Q6W2J9/Q12906/Q8IUI8/Q9Y230/O14617/Q9BTT4/P18847/Q9NR30/O94906/P82979/Q04760/Q96F44/Q15046/O15294/Q7KZ85/Q9Y265/O43707/P02786/Q9UNF1/P78317/Q14676/Q92794/P11388,138
BP,GO:0009790,embryo development,49/748,125/1817,0.392,0.952224599,-0.46289132,0.710086589,0.99998413,0.958121263,P43686/P46379/Q9NR09/Q9BRX2/O43175/P43243/P07737/P61201/O14745/P54727/P23786/Q7Z6E9/P20042/Q9H4A3/Q13263/P27635/Q6PD62/Q13895/P35579/P11586/P49321/Q15293/Q14669/Q96AY3/A5YKK6/Q96PK6/Q06546/P00441/Q12830/Q8N7H5/Q4VCS5/P63244/Q16643/O75367/Q99873/Q13428/P06213/P29966/P09622/Q9Y3I0/P36873/Q6W2J9/Q9Y230/P20290/P14635/Q7KZ85/Q9Y265/P62081/P11388,49
BP,GO:0006401,RNA catabolic process,37/748,95/1817,0.389473684,0.946087813,-0.451390117,0.710332311,0.99998413,0.958121263,Q08211/Q96PU8/P08670/Q00839/P13489/P35637/Q9BRX2/Q6P2E9/Q86TB9/Q6PJT7/Q14444/Q9NZI8/Q15024/Q14103/O15116/O75534/Q92900/Q92945/P98175/P11940/Q15369/Q8NC51/Q8NDV7/Q9C0C2/A5YKK6/P39748/P17844/Q9Y2L1/Q9Y5S9/Q13310/Q9GZS3/Q6Y7W6/P06748/P51114/Q9UK59/Q6PKG0/Q9Y450,37
BP,GO:0031325,positive regulation of cellular metabolic process,164/748,409/1817,0.400977995,0.974033445,-0.498878198,0.710468557,0.99998413,0.958121263,P49368/Q15393/Q08211/Q86VP6/P98170/Q9UK53/Q92841/Q96PU8/P08670/P17980/P10809/P12956/Q01082/Q00839/Q00059/Q6NT76/P30041/P35637/P06733/P09874/P60842/P06396/Q15365/Q6UUV7/Q13158/P04406/P14618/Q92878/Q9NZI8/P56537/P11142/Q9NPA8/P13010/P61978/P35659/O00268/Q14103/Q05639/P55072/P11021/P14174/P50991/O43524/Q9Y613/P61086/Q13283/O15164/Q8NCA5/O14776/Q99497/O75534/P42771/Q9Y5V3/Q96AE4/Q92900/Q07955/Q9H4A3/Q13263/P98175/P46777/P11940/Q15369/P04179/Q6PD62/Q9HAF1/Q8WVB6/P35579/Q02224/O95071/P26368/Q7Z570/Q9BTA9/P35249/P13639/P23246/P21796/Q9H583/P16152/Q9C0C2/Q04206/Q92598/P36507/O75533/Q96PK6/Q06546/Q15853/P00441/Q12830/Q8IWI9/O00571/Q8N7H5/Q99832/P63244/Q86UE4/Q92552/P78347/O75367/Q9NX70/Q9BY67/P48643/Q56P03/O43432/P78371/O94782/P05412/Q9UKG1/Q15061/P62913/O95573/Q96EP0/P62937/P38159/P50990/Q99873/Q6QNY1/P06213/Q15185/P29692/O75844/P40227/P20248/Q16222/Q96SN8/Q9NYF8/Q9NX58/O75164/Q15418/P62195/P07900/P12004/P09936/Q9HAW4/P46940/P06748/P25208/P51114/Q92542/P09211/Q04637/Q12906/Q8IUI8/Q6PKG0/Q9Y230/O14617/Q9BTT4/P18847/Q9NR30/P14635/O94906/P62701/P98179/P49959/Q15046/O15294/Q7KZ85/Q9Y265/O43707/P02786/P78317/P62081/Q14676/Q92794/Q16531/P11388,164
BP,GO:0016072,rRNA metabolic process,33/748,85/1817,0.388235294,0.943079585,-0.449493532,0.711568401,0.99998413,0.958121263,Q92841/Q9BRX2/P63220/P56537/Q15024/Q8N9T8/Q9Y3D8/P42771/P46777/Q13895/Q2NL82/Q9H583/Q9H501/Q14692/O75367/Q15061/P62913/P62851/Q9Y2L1/Q13428/Q9NX58/Q9BXY0/P18077/Q9UQ80/P78316/P39019/Q9GZL7/Q9NR30/P62241/Q9BVJ6/Q9BV38/P62081/P22087,33
BP,GO:0007264,small GTPase-mediated signal transduction,16/748,42/1817,0.380952381,0.925388337,-0.409121265,0.712573603,0.99998413,0.958121263,Q9Y5K6/Q07960/Q13283/Q99497/P42771/P52735/Q9UJU6/Q9Y2I1/Q8IXI1/Q8N6T3/Q4VCS5/P52565/Q96EY1/P20248/P36405/O15294,16
BP,GO:0010817,regulation of hormone levels,16/748,42/1817,0.380952381,0.925388337,-0.409121265,0.712573603,0.99998413,0.958121263,P17858/P22059/Q9NPA8/P07237/Q99497/P05023/Q16836/P08195/Q6WKZ4/P51659/Q15043/P30626/Q9HBH5/O75844/Q9H4B7/Q99714,16
BP,GO:0007006,mitochondrial membrane organization,9/748,24/1817,0.375,0.910929144,-0.367342324,0.71447583,0.99998413,0.958121263,P34932/P38646/Q16891/P45880/Q8IXI1/O95202/Q6QNY1/O60220/P07900,9
BP,GO:0021700,developmental maturation,9/748,24/1817,0.375,0.910929144,-0.367342324,0.71447583,0.99998413,0.958121263,P07737/Q15904/O43524/Q96L92/O95758/P11413/P09622/O14617/P30153,9
BP,GO:0031589,cell-substrate adhesion,9/748,24/1817,0.375,0.910929144,-0.367342324,0.71447583,0.99998413,0.958121263,P21333/O15144/P07237/P18206/Q9Y490/P42771/P11047/Q14247/O43707,9
BP,GO:0046718,symbiont entry into host cell,9/748,24/1817,0.375,0.910929144,-0.367342324,0.71447583,0.99998413,0.958121263,P06396/P07237/Q15758/P08195/P42566/P06213/Q12906/Q96F44/P02786,9
BP,GO:0060485,mesenchyme development,9/748,24/1817,0.375,0.910929144,-0.367342324,0.71447583,0.99998413,0.958121263,Q92841/Q96PU8/P21333/Q13263/Q9ULF5/P17844/Q9H7S9/Q13428/P62081,9
BP,GO:0090257,regulation of muscle system process,9/748,24/1817,0.375,0.910929144,-0.367342324,0.71447583,0.99998413,0.958121263,P06733/P09874/O43524/P05023/P30626/P11413/P00441/P07900/Q14247,9
BP,GO:0000245,spliceosomal complex assembly,14/748,37/1817,0.378378378,0.919135713,-0.415592297,0.718081513,0.99998413,0.958121263,Q15393/Q9Y383/Q12874/Q07955/P26368/P62318/Q99590/O75533/Q13838/O75643/Q13247/Q7L014/O94906/O95232,14
BP,GO:0060537,muscle tissue development,14/748,37/1817,0.378378378,0.919135713,-0.415592297,0.718081513,0.99998413,0.958121263,P50402/Q92841/Q00839/P61201/P11142/O94966/O75369/Q15149/P11413/Q96HC4/P17844/Q99873/O75844/P18847,14
BP,GO:0044419,biological process involved in interspecies interaction between organisms,81/748,205/1817,0.395121951,0.959808269,-0.510917748,0.720390808,0.99998413,0.958121263,Q08211/Q9UN37/O00410/P98170/Q9Y5K6/Q92841/P08670/P17980/Q15233/P10809/Q9UPT5/P12956/P49327/P08238/Q06830/P06733/P09874/P06396/P43243/Q13158/P04406/Q9BTV4/P11142/P13010/P07237/P34897/P14174/O75369/P61086/Q13283/Q9BUJ2/Q15758/Q92900/Q13263/P04179/P08195/Q6PD62/P07814/O95373/P23246/Q15366/Q8IWZ3/Q04206/Q96PK6/Q9UHR5/O00571/Q8N7H5/Q86UE4/P07437/P42566/Q9BY67/P48643/Q96EY1/P05412/Q9UKG1/Q96EP0/P62937/Q14166/P62258/P06213/O75844/P32119/Q16222/Q9NX58/Q6Y7W6/P26641/P07900/Q8ND56/O95292/P09211/Q12906/P55084/P39019/Q9NR30/P68371/O75531/Q96F44/Q6P2Q9/O15294/P02786/Q16531,81
BP,GO:0051240,positive regulation of multicellular organismal process,60/748,153/1817,0.392156863,0.952605641,-0.512289642,0.724200286,0.99998413,0.958121263,Q08211/P98170/Q9UK53/Q96PU8/P21333/P10809/P12956/Q01082/P06733/P09874/Q9UEY8/Q14444/Q13158/P04406/P14618/P55209/P13010/P14174/Q96T58/P23786/O43524/Q13283/Q99497/Q9Y5V3/P05023/Q16836/Q14204/Q9H4A3/Q01469/P07954/Q9ULF5/Q9BXP5/Q9UKV3/Q04206/Q92598/P36507/P00441/O00571/Q4VCS5/P63244/Q86UE4/Q16643/O75367/Q9BY67/Q9H7S9/Q96EY1/Q9UKG1/P32119/Q16222/Q15418/P07900/P36873/P51114/O14617/P39019/Q9NR30/Q14247/Q15046/O15294/P02786,60
BP,GO:0006406,mRNA export from nucleus,12/748,32/1817,0.375,0.910929144,-0.425119838,0.725319077,0.99998413,0.958121263,P12270/Q9NPA8/P22626/O75694/Q92900/Q9H4A3/Q86V81/Q13838/P84103/Q9Y5S9/P82979/Q7KZ85,12
BP,GO:0006935,chemotaxis,7/748,19/1817,0.368421053,0.894947931,-0.38495187,0.728670239,0.99998413,0.958121263,P14174/Q9H4A3/Q15149/Q4VCS5/P62937/Q9BR76/P39019,7
BP,GO:0033120,positive regulation of RNA splicing,7/748,19/1817,0.368421053,0.894947931,-0.38495187,0.728670239,0.99998413,0.958121263,P30041/P11142/Q92900/Q07955/P26368/P38159/P98179,7
BP,GO:0042330,taxis,7/748,19/1817,0.368421053,0.894947931,-0.38495187,0.728670239,0.99998413,0.958121263,P14174/Q9H4A3/Q15149/Q4VCS5/P62937/Q9BR76/P39019,7
BP,GO:0055002,striated muscle cell development,7/748,19/1817,0.368421053,0.894947931,-0.38495187,0.728670239,0.99998413,0.958121263,Q00839/Q13045/Q15149/P11413/Q96HC4/O75844/O75083,7
BP,GO:1901699,cellular response to nitrogen compound,30/748,78/1817,0.384615385,0.934286302,-0.496104637,0.72888741,0.99998413,0.958121263,Q08211/P08670/P21333/O14654/P09874/P14625/Q6UUV7/P14618/P31153/O14745/Q14103/P46060/O43524/P07814/P25705/Q15043/Q04206/Q9UKG1/Q99873/P06213/P20248/P35221/Q9P2J5/P00918/P06748/Q92542/Q6PKG0/O60610/P36776/O15294,30
BP,GO:0001704,formation of primary germ layer,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,Q6PD62/P35579/Q8N7H5/O75367,4
BP,GO:0001732,formation of cytoplasmic translation initiation complex,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,P55010/Q14152/P55884/O75821,4
BP,GO:0002274,myeloid leukocyte activation,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,P10809/Q6UUV7/P14174/Q15046,4
BP,GO:0002456,T cell mediated immunity,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,P10809/Q13158/P11142/P00492,4
BP,GO:0015748,organophosphate ester transport,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,P22059/Q8NB49/P45880/Q9BSJ8,4
BP,GO:0021766,hippocampus development,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,P62258/A0AVT1/P62826/P51114,4
BP,GO:0022406,membrane docking,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,O43752/Q9UPT5/Q9BSJ8/O95292,4
BP,GO:0050768,negative regulation of neurogenesis,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,Q15154/P35221/O75164/Q96F44,4
BP,GO:0070227,lymphocyte apoptotic process,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,Q13158/P14174/Q9ULF5/Q96EY1,4
BP,GO:0070555,response to interleukin-1,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,Q14694/Q92900/Q04206/P38159,4
BP,GO:0070897,transcription preinitiation complex assembly,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,Q86VP6/O00268/Q9NX70/Q9BTT4,4
BP,GO:0072006,nephron development,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,Q9Y5K6/Q9Y5V3/P24752/P46940,4
BP,GO:0090114,COPII-coated vesicle budding,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,Q9NR31/P55735/O94979/O95292,4
BP,GO:0097529,myeloid leukocyte migration,4/748,11/1817,0.363636364,0.883325231,-0.324589366,0.731318304,0.99998413,0.958121263,P14174/P62937/P39019/O75083,4
